"","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","dest","air_time","distance","hour","minute"
"44565",8,6,1640,-10,1849,-10,"AS","N615AS",620,"LAS",108,763,16,40
"44566",8,6,1641,411,1940,421,"OO","N216AG",3492,"SLC",102,630,16,41
"44567",8,6,1645,15,1939,26,"DL","N314US",1194,"SLC",98,630,16,45
"44568",8,6,1650,0,1818,3,"WN","N216WR",1669,"SMF",72,479,16,50
"44569",8,6,1733,13,1914,9,"WN","N905WN",1499,"SJC",85,569,17,33
"44570",8,6,1739,-6,1957,-11,"AS","N557AS",562,"LAX",115,834,17,39
"44571",8,6,1739,-6,1947,-13,"OO","N218AG",3488,"BUR",111,817,17,39
"44572",8,6,1802,2,2030,-5,"US","N170US",549,"PHX",133,1009,18,2
"44573",8,6,1804,-1,2011,-13,"OO","N223AG",3462,"ONT",113,838,18,4
"44574",8,6,1811,1,2023,-8,"B6","N625JB",1621,"LGB",114,846,18,11
"44575",8,6,1827,3,2115,6,"DL","N3736C",952,"SLC",88,630,18,27
"44576",8,6,1827,17,2108,13,"WN","N406WN",4628,"SLC",88,630,18,27
"44577",8,6,1829,0,2009,-6,"UA","N827UA",995,"SFO",82,550,18,29
"44578",8,6,1833,-2,1956,-9,"WN","N470WN",4488,"SMF",69,479,18,33
"44579",8,6,1847,-8,2028,-29,"AS","N527AS",386,"SFO",84,550,18,47
"44580",8,6,1852,22,2028,13,"WN","N345SA",1370,"OAK",82,543,18,52
"44581",8,6,1854,70,2230,72,"OO","N967SW",5233,"DEN",130,991,18,54
"44582",8,6,1859,-1,1947,-5,"OO","N810SK",4528,"SEA",30,129,18,59
"44583",8,6,1910,20,2110,10,"WN","N697SW",203,"LAS",105,763,19,10
"44584",8,6,1912,-8,2005,-8,"OO","N586SW",5305,"SEA",36,129,19,12
"44585",8,6,1948,-7,2029,-6,"OO","N569SW",5331,"EUG",29,106,19,48
"44586",8,6,1957,2,2139,0,"AS","N583AS",404,"SJC",84,569,19,57
"44587",8,6,2018,-7,2302,-3,"AS","N622AS",640,"PHX",140,1009,20,18
"44588",8,6,2021,-4,2301,1,"US","N626AW",630,"PHX",139,1009,20,21
"44589",8,6,2025,5,2305,10,"WN","N703SW",2175,"PHX",140,1009,20,25
"44590",8,6,2025,0,2240,3,"OO","N225AG",3464,"ONT",116,838,20,25
"44591",8,6,2033,36,2210,16,"UA","N470UA",416,"SFO",81,550,20,33
"44592",8,6,2037,2,2241,-4,"AS","N609AS",624,"LAS",110,763,20,37
"44593",8,6,2041,21,2224,19,"WN","N789SW",1561,"OAK",86,543,20,41
"44594",8,6,2045,-10,2234,-20,"OO","N983CA",5210,"SFO",90,550,20,45
"44595",8,6,2046,68,8,65,"F9","N201FR",794,"DEN",122,991,20,46
"44596",8,6,2049,-1,2302,-11,"AS","N408AS",566,"LAX",114,834,20,49
"44597",8,6,2058,3,2319,0,"AS","N558AS",598,"SAN",125,933,20,58
"44598",8,6,2114,11,519,13,"B6","N599JB",1206,"JFK",282,2454,21,14
"44599",8,6,2121,11,1,2,"AS","N584AS",145,"FAI",201,1640,21,21
"44600",8,6,2127,22,2250,20,"WN","N244WN",452,"SMF",68,479,21,27
"44601",8,6,2130,5,2311,-16,"AS","N565AS",384,"SFO",82,550,21,30
"44602",8,6,2149,-11,2241,-5,"AS","N523AS",421,"SEA",31,129,21,49
"44603",8,6,2217,-8,2254,-11,"OO","N569SW",5353,"EUG",27,106,22,17
"44604",8,6,2217,2,550,-11,"US","N545UW",1930,"CLT",257,2282,22,17
"44605",8,6,2218,-2,2254,-6,"OO","N586SW",5440,"RDM",29,116,22,18
"44606",8,6,2219,23,610,10,"UA","N457UA",754,"EWR",274,2434,22,19
"44607",8,6,2220,-5,103,-9,"AS","N626AS",143,"ANC",199,1542,22,20
"44608",8,6,2240,0,619,2,"DL","N676DL",503,"ATL",261,2172,22,40
"44609",8,6,2314,-1,617,-5,"DL","N802DN",394,"DTW",220,1953,23,14
"44610",8,6,2323,-1,459,-7,"UA","N465UA",732,"ORD",199,1739,23,23
"44611",8,6,2325,-10,740,-7,"B6","N568JB",96,"BOS",293,2537,23,25
"44612",8,6,2352,-7,549,-7,"UA","N37409",1609,"IAH",217,1825,23,52
"44613",8,7,21,-4,524,-8,"DL","N332NW",1403,"MSP",167,1426,0,21
"44614",8,7,516,-4,751,-3,"US","N551UW",425,"PHX",135,1009,5,16
"44615",8,7,527,-8,851,-17,"UA","N68807",1442,"DEN",128,991,5,27
"44616",8,7,534,9,720,-1,"UA","N402UA",392,"SFO",84,550,5,34
"44617",8,7,550,0,1200,-1,"UA","N36447",1173,"IAH",230,1825,5,50
"44618",8,7,552,-8,735,-10,"AS","N594AS",406,"SJC",89,569,5,52
"44619",8,7,552,-3,921,-4,"WN","N495WN",1623,"DEN",132,991,5,52
"44620",8,7,553,-7,839,-8,"DL","N6708D",1831,"SLC",84,630,5,53
"44621",8,7,555,-5,1137,-8,"AA","N597AA",1534,"DFW",197,1616,5,55
"44622",8,7,559,-1,829,-11,"WN","N387SW",1616,"PHX",134,1009,5,59
"44623",8,7,600,0,1401,-21,"UA","N436UA",369,"EWR",284,2434,6,0
"44624",8,7,604,-1,1353,-7,"UA","N39415",1193,"IAD",275,2327,6,4
"44625",8,7,610,-5,1200,-8,"UA","N839UA",646,"ORD",205,1739,6,10
"44626",8,7,618,-7,826,-19,"OO","N223AG",3460,"ONT",117,838,6,18
"44627",8,7,620,0,822,-18,"WN","N8610A",4135,"LAS",104,763,6,20
"44628",8,7,624,-1,825,4,"UA","N490UA",302,"SFO",82,550,6,24
"44629",8,7,628,13,953,11,"F9","N211FR",796,"DEN",129,991,6,28
"44630",8,7,629,-1,1418,11,"DL","N823DN",1156,"ATL",256,2172,6,29
"44631",8,7,630,-10,851,-14,"AS","N760AS",558,"LAX",116,834,6,30
"44632",8,7,636,-4,847,-8,"OO","N218AG",3456,"BUR",113,817,6,36
"44633",8,7,637,-3,859,-6,"AS","N615AS",576,"SAN",128,933,6,37
"44634",8,7,642,-3,802,-8,"WN","N7747C",1634,"SMF",69,479,6,42
"44635",8,7,644,-1,1234,-6,"WN","N784SW",1626,"MDW",215,1751,6,44
"44636",8,7,650,-10,737,-17,"OO","N693CA",4532,"SEA",30,129,6,50
"44637",8,7,651,-9,906,-20,"AS","N551AS",582,"SNA",122,859,6,51
"44638",8,7,656,-4,1203,-8,"DL","N311US",1345,"MSP",169,1426,6,56
"44639",8,7,656,1,840,0,"WN","N633SW",4140,"SJC",88,569,6,56
"44640",8,7,659,-1,847,2,"VX","N838VA",84,"SFO",85,550,6,59
"44641",8,7,702,2,1509,-3,"DL","N377DA",400,"JFK",284,2454,7,2
"44642",8,7,705,-10,957,-13,"AS","N584AS",833,"HNL",332,2603,7,5
"44643",8,7,707,2,1256,1,"AA","N3HXAA",86,"ORD",210,1739,7,7
"44644",8,7,715,-5,933,-9,"B6","N637JB",1121,"LGB",120,846,7,15
"44645",8,7,717,-3,1044,-6,"UA","N37462",1610,"DEN",129,991,7,17
"44646",8,7,718,-8,827,7,"OO","N586SW",5379,"SEA",44,129,7,18
"44647",8,7,726,1,1250,5,"WN","N346SW",4231,"MCI",188,1482,7,26
"44648",8,7,746,-4,1346,11,"AA","N4XXAA",1220,"DFW",199,1616,7,46
"44649",8,7,759,-1,1031,11,"AS","N795AS",568,"LAX",117,834,7,59
"44650",8,7,800,-5,1012,-2,"AS","N552AS",626,"LAS",107,763,8,0
"44651",8,7,803,-2,943,-7,"WN","N924WN",1520,"OAK",85,543,8,3
"44652",8,7,812,-8,1620,-7,"US","N549UW",669,"PHL",282,2406,8,12
"44653",8,7,820,50,1015,49,"AS","N791AS",244,"SFO",89,550,8,20
"44654",8,7,827,-3,1440,15,"UA","N426UA",722,"ORD",211,1739,8,27
"44655",8,7,847,-8,1121,-7,"US","N668AW",507,"PHX",134,1009,8,47
"44656",8,7,851,-4,1624,-14,"DL","N382DA",902,"ATL",253,2172,8,51
"44657",8,7,851,-4,1117,2,"WN","N718SW",2144,"SAN",130,933,8,51
"44658",8,7,858,18,1151,22,"AS","N534AS",863,"OGG",332,2562,8,58
"44659",8,7,917,-3,1735,-10,"AS","N435AS",30,"BOS",293,2537,9,17
"44660",8,7,930,5,1507,-7,"AS","N565AS",654,"DFW",199,1616,9,30
"44661",8,7,933,-2,1213,-12,"OO","N227AG",3466,"TUS",146,1119,9,33
"44662",8,7,938,-4,1204,-11,"OO","N472CA",6518,"LAX",121,834,9,38
"44663",8,7,944,-1,1745,5,"AS","N530AS",764,"DCA",276,2350,9,44
"44664",8,7,944,-3,1024,-3,"OO","N569SW",5344,"EUG",29,106,9,44
"44665",8,7,947,-8,1035,-15,"OO","N693CA",4457,"SEA",30,129,9,47
"44666",8,7,949,-1,1557,-3,"WN","N934WN",42,"HOU",228,1843,9,49
"44667",8,7,949,-1,1232,-7,"OO","N225AG",3492,"SLC",89,630,9,49
"44668",8,7,951,1,1725,-10,"AS","N323AS",752,"ATL",256,2172,9,51
"44669",8,7,1008,23,1240,15,"AS","N607AS",131,"ANC",196,1542,10,8
"44670",8,7,1008,13,1358,33,"WN","N947WN",3778,"DEN",153,991,10,8
"44671",8,7,1009,-11,1240,-5,"AS","N609AS",580,"SNA",127,859,10,9
"44672",8,7,1016,1,1303,3,"DL","N649DL",1598,"SLC",88,630,10,16
"44673",8,7,1025,-7,1626,1,"UA","N474UA",679,"ORD",210,1739,10,25
"44674",8,7,1032,-3,1616,-9,"WN","N438WN",4461,"AUS",213,1715,10,32
"44675",8,7,1040,0,1351,16,"HA","N392HA",25,"HNL",334,2603,10,40
"44676",8,7,1047,2,1640,0,"WN","N421LV",4235,"MDW",217,1751,10,47
"44677",8,7,1049,-3,1156,5,"OO","N586SW",5397,"SEA",45,129,10,49
"44678",8,7,1051,-9,1313,-8,"AS","N779AS",564,"LAX",114,834,10,51
"44679",8,7,1051,-4,1338,-2,"WN","N612SW",1998,"SLC",95,630,10,51
"44680",8,7,1055,25,1647,27,"AS","N614AS",686,"ORD",210,1739,10,55
"44681",8,7,1058,-7,1931,12,"B6","N805JB",296,"BOS",299,2537,10,58
"44682",8,7,1059,4,1839,0,"DL","N175DZ",716,"ATL",255,2172,10,59
"44683",8,7,1111,25,1304,20,"OO","N943SW",5196,"SFO",89,550,11,11
"44684",8,7,1113,13,1234,9,"WN","N497WN",4357,"SMF",69,479,11,13
"44685",8,7,1115,-15,1337,-18,"AS","N523AS",572,"SAN",128,933,11,15
"44686",8,7,1118,-7,1626,-9,"DL","N378NW",2200,"MSP",173,1426,11,18
"44687",8,7,1120,-5,1351,-9,"US","N764US",634,"PHX",135,1009,11,20
"44688",8,7,1129,-1,1408,-2,"WN","N427WN",1927,"PHX",136,1009,11,29
"44689",8,7,1134,-1,1714,-6,"AA","N4XCAA",1505,"DFW",196,1616,11,34
"44690",8,7,1134,-1,1336,-9,"WN","N8625A",4490,"LAS",109,763,11,34
"44691",8,7,1145,-5,1437,2,"AS","N538AS",809,"OGG",337,2562,11,45
"44692",8,7,1150,15,1325,5,"WN","N401WN",168,"SJC",85,569,11,50
"44693",8,7,1151,-5,1807,0,"UA","N37419",1567,"IAH",233,1825,11,51
"44694",8,7,1157,-4,1239,-6,"OO","N569SW",5325,"RDM",32,116,11,57
"44695",8,7,1201,66,1357,75,"AS","N622AS",380,"SFO",88,550,12,1
"44696",8,7,1203,8,1339,-1,"WN","N755SA",207,"OAK",81,543,12,3
"44697",8,7,1209,-6,2035,10,"DL","N3739P",403,"JFK",288,2454,12,9
"44698",8,7,1215,-5,1424,-7,"OO","N223AG",3454,"BUR",114,817,12,15
"44699",8,7,1220,-5,1421,-14,"OO","N218AG",3470,"SBA",107,784,12,20
"44700",8,7,1220,-4,1415,-9,"UA","N33209",1622,"SFO",93,550,12,20
"44701",8,7,1222,-8,1500,-10,"AS","N586AS",137,"ANC",203,1542,12,22
"44702",8,7,1236,72,1616,78,"OO","N824AS",5576,"DEN",135,991,12,36
"44703",8,7,1254,-10,1637,8,"F9","N204FR",790,"DEN",134,991,12,54
"44704",8,7,1256,-4,1339,-15,"OO","N693CA",4489,"SEA",29,129,12,56
"44705",8,7,1310,5,2105,0,"WN","N490WN",3776,"BWI",281,2358,13,10
"44706",8,7,1311,-4,1458,-5,"AS","N615AS",388,"SFO",88,550,13,11
"44707",8,7,1327,-3,1615,0,"DL","N687DL",1208,"SLC",89,630,13,27
"44708",8,7,1329,-3,1840,-7,"DL","N924DN",2164,"MSP",175,1426,13,29
"44709",8,7,1333,13,1454,9,"WN","N364SW",1487,"SMF",70,479,13,33
"44710",8,7,1346,31,1936,26,"AA","N3DAAA",115,"ORD",211,1739,13,46
"44711",8,7,1346,22,1519,-1,"UA","N805UA",367,"SFO",81,550,13,46
"44712",8,7,1354,4,1601,1,"WN","N909WN",799,"LAS",110,763,13,54
"44713",8,7,1355,5,1948,5,"UA","N37466",1175,"ORD",213,1739,13,55
"44714",8,7,1356,-4,1614,-6,"AS","N549AS",570,"LAX",113,834,13,56
"44715",8,7,1356,1,1720,-10,"WN","N8632A",4658,"DEN",129,991,13,56
"44716",8,7,1400,15,1537,7,"WN","N906WN",2161,"SJC",86,569,14,0
"44717",8,7,1409,-1,2146,-7,"DL","N804DN",2497,"ATL",254,2172,14,9
"44718",8,7,1414,-6,2003,-7,"AA","N4XDAA",225,"DFW",208,1616,14,14
"44719",8,7,1434,-6,1653,-12,"AS","N552AS",556,"SAN",124,933,14,34
"44720",8,7,1450,-5,2040,-15,"WN","N8307K",2463,"MDW",213,1751,14,50
"44721",8,7,1509,-4,1833,-12,"UA","N33714",1764,"DEN",126,991,15,9
"44722",8,7,1509,-1,1736,-11,"US","N673AW",494,"PHX",130,1009,15,9
"44723",8,7,1513,3,1758,0,"AS","N644AS",714,"SLC",90,630,15,13
"44724",8,7,1514,-1,1851,-4,"WN","N908WN",747,"ABQ",143,1111,15,14
"44725",8,7,1517,-6,1601,-6,"OO","N586SW",5403,"RDM",29,116,15,17
"44726",8,7,1520,93,1737,88,"B6","N657JB",1521,"LGB",118,846,15,20
"44727",8,7,1529,-5,1749,-16,"OO","N919SW",6235,"LAX",121,834,15,29
"44728",8,7,1548,-2,2053,-4,"DL","N373DA",1073,"MSP",172,1426,15,48
"44729",8,7,1553,-7,1645,-7,"OO","N814SK",4500,"SEA",31,129,15,53
"44730",8,7,1555,25,2139,24,"AA","N4YAAA",157,"DFW",202,1616,15,55
"44731",8,7,1558,-2,1827,-8,"WN","N412WN",3766,"PHX",134,1009,15,58
"44732",8,7,1618,9,1715,13,"OO","N233SW",5420,"SEA",38,129,16,18
"44733",8,7,1624,54,1759,44,"WN","N939WN",502,"OAK",81,543,16,24
"44734",8,7,1628,-2,1908,-5,"DL","N320US",1194,"SLC",86,630,16,28
"44735",8,7,1628,-2,1843,-9,"OO","N227AG",3478,"LGB",119,846,16,28
"44736",8,7,1640,-10,1847,-12,"AS","N627AS",620,"LAS",104,763,16,40
"44737",8,7,1653,-7,2209,3,"DL","N340NW",2090,"MSP",170,1426,16,53
"44738",8,7,1658,58,1926,63,"AS","N609AS",584,"SNA",121,859,16,58
"44739",8,7,1659,29,1923,33,"WN","N389SW",1498,"SAN",127,933,16,59
"44740",8,7,1705,35,1900,46,"AS","N622AS",402,"SJC",87,569,17,5
"44741",8,7,1711,21,1834,19,"WN","N210WN",1669,"SMF",68,479,17,11
"44742",8,7,1734,-11,2322,-13,"F9","N207FR",1080,"STL",202,1708,17,34
"44743",8,7,1738,-7,1947,-13,"OO","N223AG",3488,"BUR",112,817,17,38
"44744",8,7,1745,0,2001,-7,"AS","N523AS",562,"LAX",113,834,17,45
"44745",8,7,1747,27,1925,20,"WN","N765SW",1499,"SJC",86,569,17,47
"44746",8,7,1758,-2,2028,-7,"US","N581UW",549,"PHX",131,1009,17,58
"44747",8,7,1806,-4,2027,-4,"B6","N652JB",1621,"LGB",118,846,18,6
"44748",8,7,1811,116,2005,117,"OO","N792SK",5212,"SFO",91,550,18,11
"44749",8,7,1812,2,2053,-2,"WN","N475WN",4628,"SLC",89,630,18,12
"44750",8,7,1822,-6,2007,-7,"UA","N819UA",995,"SFO",86,550,18,22
"44751",8,7,1829,5,2109,1,"DL","N374NW",952,"SLC",85,630,18,29
"44752",8,7,1831,-4,2002,-3,"WN","N736SA",4488,"SMF",72,479,18,31
"44753",8,7,1850,-5,2048,-9,"AS","N565AS",386,"SFO",83,550,18,50
"44754",8,7,1850,66,2230,72,"OO","N824AS",5233,"DEN",130,991,18,50
"44755",8,7,1851,-9,1941,-11,"OO","N814SK",4528,"SEA",28,129,18,51
"44756",8,7,1854,49,2104,40,"OO","N219AG",3462,"ONT",116,838,18,54
"44757",8,7,1856,26,2042,27,"WN","N658SW",1370,"OAK",89,543,18,56
"44758",8,7,1857,7,2100,0,"WN","N746SW",203,"LAS",102,763,18,57
"44759",8,7,1910,-10,1959,-14,"OO","N586SW",5305,"SEA",36,129,19,10
"44760",8,7,1938,0,2313,10,"F9","N203FR",794,"DEN",132,991,19,38
"44761",8,7,1945,-10,2128,-11,"AS","N562AS",404,"SJC",86,569,19,45
"44762",8,7,1953,-2,2037,2,"OO","N233SW",5331,"EUG",29,106,19,53
"44763",8,7,1956,-1,2203,9,"UA","N823UA",416,"SFO",87,550,19,56
"44764",8,7,2014,-6,2241,-14,"WN","N927WN",2175,"PHX",134,1009,20,14
"44765",8,7,2017,-8,2258,-7,"AS","N644AS",640,"PHX",136,1009,20,17
"44766",8,7,2019,-6,2227,-10,"OO","N216AG",3464,"ONT",114,838,20,19
"44767",8,7,2020,-5,2252,-8,"US","N602AW",630,"PHX",134,1009,20,20
"44768",8,7,2026,6,2213,8,"WN","N553WN",1561,"OAK",89,543,20,26
"44769",8,7,2035,0,2245,0,"AS","N614AS",624,"LAS",112,763,20,35
"44770",8,7,2048,-7,2315,-4,"AS","N584AS",598,"SAN",125,933,20,48
"44771",8,7,2049,-1,2306,0,"AS","N760AS",566,"LAX",114,834,20,49
"44772",8,7,2055,-15,2344,-15,"AS","N592AS",145,"FAI",204,1640,20,55
"44773",8,7,2057,2,2240,-14,"OO","N943SW",5210,"SFO",84,550,20,57
"44774",8,7,2103,0,455,-11,"B6","N507JB",1206,"JFK",271,2454,21,3
"44775",8,7,2122,-3,2306,-21,"AS","N552AS",384,"SFO",84,550,21,22
"44776",8,7,2126,21,2247,17,"WN","N469WN",452,"SMF",67,479,21,26
"44777",8,7,2149,-7,541,-19,"UA","N433UA",754,"EWR",275,2434,21,49
"44778",8,7,2214,-1,554,-7,"US","N150UW",1930,"CLT",259,2282,22,14
"44779",8,7,2216,-9,100,-12,"AS","N622AS",143,"ANC",204,1542,22,16
"44780",8,7,2219,-1,613,-15,"DL","N3762Y",1264,"JFK",277,2454,22,19
"44781",8,7,2227,7,2304,4,"OO","N586SW",5440,"RDM",29,116,22,27
"44782",8,7,2235,10,2320,15,"OO","N233SW",5353,"EUG",27,106,22,35
"44783",8,7,2239,39,2322,36,"AS","N609AS",421,"SEA",27,129,22,39
"44784",8,7,2308,28,632,15,"DL","N613DL",503,"ATL",248,2172,23,8
"44785",8,7,2314,-1,621,-1,"DL","N819DN",394,"DTW",227,1953,23,14
"44786",8,7,2320,-1,459,-6,"UA","N38467",1189,"ORD",204,1739,23,20
"44787",8,7,2328,-7,734,-13,"B6","N519JB",96,"BOS",288,2537,23,28
"44788",8,7,2352,-7,554,-2,"UA","N37409",1609,"IAH",221,1825,23,52
"44789",8,8,43,18,550,21,"DL","N394DA",1403,"MSP",169,1426,0,43
"44790",8,8,226,226,1013,236,"DL","N679DA",503,"ATL",258,2172,2,26
"44791",8,8,518,-2,752,-2,"US","N545UW",425,"PHX",137,1009,5,18
"44792",8,8,519,-6,700,-21,"UA","N822UA",392,"SFO",83,550,5,19
"44793",8,8,532,-3,855,-13,"UA","N69816",1442,"DEN",127,991,5,32
"44794",8,8,547,-13,727,-18,"AS","N569AS",406,"SJC",89,569,5,47
"44795",8,8,552,-8,1343,-39,"UA","N464UA",369,"EWR",278,2434,5,52
"44796",8,8,554,-6,833,-14,"DL","N650DL",1831,"SLC",80,630,5,54
"44797",8,8,555,0,926,1,"WN","N959WN",1623,"DEN",129,991,5,55
"44798",8,8,557,-3,822,-18,"WN","N617SW",1616,"PHX",133,1009,5,57
"44799",8,8,558,-2,1142,-3,"AA","N4YMAA",1534,"DFW",194,1616,5,58
"44800",8,8,604,-1,1348,-12,"UA","N75435",1534,"IAD",265,2327,6,4
"44801",8,8,615,0,940,-2,"F9","N201FR",796,"DEN",126,991,6,15
"44802",8,8,617,-3,822,-18,"WN","N8320J",4135,"LAS",108,763,6,17
"44803",8,8,620,-5,827,6,"UA","N422UA",302,"SFO",86,550,6,20
"44804",8,8,621,-4,833,-12,"OO","N219AG",3460,"ONT",115,838,6,21
"44805",8,8,622,-8,1621,134,"DL","N823DN",1156,"ATL",307,2172,6,22
"44806",8,8,628,-4,1213,-12,"UA","N845UA",646,"ORD",204,1739,6,28
"44807",8,8,631,-9,839,-16,"OO","N223AG",3456,"BUR",111,817,6,31
"44808",8,8,637,-3,856,-9,"AS","N592AS",232,"SAN",125,933,6,37
"44809",8,8,637,-3,854,-11,"AS","N546AS",558,"LAX",117,834,6,37
"44810",8,8,644,-1,1243,3,"WN","N218WN",1626,"MDW",218,1751,6,44
"44811",8,8,645,0,809,-1,"WN","N910WN",1634,"SMF",68,479,6,45
"44812",8,8,652,-8,747,-7,"OO","N162PQ",4532,"SEA",30,129,6,52
"44813",8,8,654,-6,1200,-11,"DL","N317US",1345,"MSP",172,1426,6,54
"44814",8,8,655,0,840,0,"WN","N633SW",4140,"SJC",90,569,6,55
"44815",8,8,655,-5,919,-7,"AS","N627AS",582,"SNA",126,859,6,55
"44816",8,8,657,-3,841,-4,"VX","N853VA",84,"SFO",88,550,6,57
"44817",8,8,659,-1,1531,19,"DL","N379DA",400,"JFK",291,2454,6,59
"44818",8,8,700,-5,1300,5,"AA","N3GLAA",86,"ORD",212,1739,7,0
"44819",8,8,712,-8,930,-12,"B6","N827JB",1121,"LGB",117,846,7,12
"44820",8,8,716,-4,1038,-12,"UA","N32404",1610,"DEN",124,991,7,16
"44821",8,8,719,-7,814,-6,"OO","N586SW",5379,"SEA",41,129,7,19
"44822",8,8,724,-1,1255,10,"WN","N359SW",4836,"MCI",192,1482,7,24
"44823",8,8,745,-5,1322,-13,"AA","N594AA",1220,"DFW",199,1616,7,45
"44824",8,8,752,-8,1014,-6,"AS","N791AS",568,"LAX",116,834,7,52
"44825",8,8,756,-9,958,-16,"AS","N594AS",626,"LAS",105,763,7,56
"44826",8,8,803,-2,950,0,"WN","N226WN",1520,"OAK",89,543,8,3
"44827",8,8,815,-5,1624,-3,"US","N560UW",669,"PHL",287,2406,8,15
"44828",8,8,830,0,1416,-9,"UA","N415UA",722,"ORD",205,1739,8,30
"44829",8,8,834,64,1020,54,"AS","N713AS",244,"SFO",88,550,8,34
"44830",8,8,850,-5,1648,10,"DL","N394DA",902,"ATL",266,2172,8,50
"44831",8,8,851,-4,1119,-9,"US","N678AW",507,"PHX",131,1009,8,51
"44832",8,8,855,0,1124,9,"WN","N416WN",2144,"SAN",132,933,8,55
"44833",8,8,920,0,1732,-13,"AS","N433AS",30,"BOS",296,2537,9,20
"44834",8,8,925,0,1500,-14,"AS","N552AS",654,"DFW",198,1616,9,25
"44835",8,8,931,-4,1208,-17,"OO","N216AG",3466,"TUS",144,1119,9,31
"44836",8,8,942,-8,1229,-10,"OO","N217AG",3492,"SLC",83,630,9,42
"44837",8,8,943,-2,1734,-6,"AS","N527AS",764,"DCA",272,2350,9,43
"44838",8,8,944,-1,1227,2,"AS","N303AS",131,"ANC",202,1542,9,44
"44839",8,8,946,-1,1025,-2,"OO","N233SW",5344,"EUG",30,106,9,46
"44840",8,8,949,-6,1039,-11,"OO","N162PQ",4457,"SEA",29,129,9,49
"44841",8,8,950,0,1753,18,"AS","N431AS",752,"ATL",267,2172,9,50
"44842",8,8,952,2,1608,8,"WN","N966WN",42,"HOU",232,1843,9,52
"44843",8,8,955,0,1315,-10,"WN","N956WN",3778,"DEN",125,991,9,55
"44844",8,8,955,13,1224,9,"OO","N947SW",6518,"LAX",118,834,9,55
"44845",8,8,1001,-3,1336,3,"F9","N947FR",788,"DEN",129,991,10,1
"44846",8,8,1014,-1,1252,-8,"DL","N682DA",1598,"SLC",85,630,10,14
"44847",8,8,1016,-4,1241,-4,"AS","N614AS",580,"SNA",127,859,10,16
"44848",8,8,1019,-11,1638,18,"AS","N618AS",686,"ORD",226,1739,10,19
"44849",8,8,1024,-8,1624,-1,"UA","N475UA",732,"ORD",214,1739,10,24
"44850",8,8,1031,-4,1612,-13,"WN","N415WN",4461,"AUS",207,1715,10,31
"44851",8,8,1040,0,1327,-8,"HA","N381HA",25,"HNL",324,2603,10,40
"44852",8,8,1050,-5,1333,-7,"WN","N387SW",1998,"SLC",90,630,10,50
"44853",8,8,1053,8,1642,2,"WN","N465WN",4235,"MDW",216,1751,10,53
"44854",8,8,1054,2,1151,0,"OO","N562SW",5397,"SEA",42,129,10,54
"44855",8,8,1054,-6,1312,-9,"AS","N705AS",564,"LAX",112,834,10,54
"44856",8,8,1056,1,1840,1,"DL","N184DN",716,"ATL",254,2172,10,56
"44857",8,8,1101,-4,1917,-2,"B6","N804JB",296,"BOS",291,2537,11,1
"44858",8,8,1113,13,1236,11,"WN","N609SW",4357,"SMF",70,479,11,13
"44859",8,8,1116,21,1304,22,"AS","N644AS",380,"SFO",88,550,11,16
"44860",8,8,1117,31,1302,18,"OO","N930EV",5196,"SFO",83,550,11,17
"44861",8,8,1122,-2,1459,1,"OO","N952SW",5576,"DEN",132,991,11,22
"44862",8,8,1122,-3,1402,2,"US","N770UW",634,"PHX",137,1009,11,22
"44863",8,8,1124,-6,1348,-7,"AS","N528AS",572,"SAN",125,933,11,24
"44864",8,8,1131,-4,1337,-8,"WN","N8317M",4490,"LAS",107,763,11,31
"44865",8,8,1132,7,1643,8,"DL","N344NW",2200,"MSP",177,1426,11,32
"44866",8,8,1138,3,1317,-3,"WN","N723SW",168,"SJC",85,569,11,38
"44867",8,8,1142,12,1411,1,"WN","N213WN",1927,"PHX",134,1009,11,42
"44868",8,8,1145,-5,1433,-2,"AS","N569AS",809,"OGG",327,2562,11,45
"44869",8,8,1157,2,1332,-8,"WN","N953WN",207,"OAK",80,543,11,57
"44870",8,8,1157,-4,1244,-1,"OO","N233SW",5325,"RDM",31,116,11,57
"44871",8,8,1212,-3,2030,5,"DL","N3739P",403,"JFK",290,2454,12,12
"44872",8,8,1213,-7,1419,-12,"OO","N219AG",3454,"BUR",112,817,12,13
"44873",8,8,1220,24,1833,26,"UA","N28478",1173,"IAH",229,1825,12,20
"44874",8,8,1224,-1,1425,-10,"OO","N223AG",3470,"SBA",105,784,12,24
"44875",8,8,1225,-5,1515,5,"AS","N516AS",137,"ANC",215,1542,12,25
"44876",8,8,1228,4,1420,-4,"UA","N37298",1574,"SFO",87,550,12,28
"44877",8,8,1235,320,1511,301,"AS","N468AS",833,"HNL",326,2603,12,35
"44878",8,8,1305,0,2059,-6,"WN","N495WN",3776,"BWI",275,2358,13,5
"44879",8,8,1312,12,1402,8,"OO","N162PQ",4489,"SEA",32,129,13,12
"44880",8,8,1312,-3,1458,-5,"AS","N619AS",388,"SFO",87,550,13,12
"44881",8,8,1330,0,1614,-1,"DL","N612DL",1208,"SLC",87,630,13,30
"44882",8,8,1330,-2,1846,-1,"DL","N903DA",2164,"MSP",174,1426,13,30
"44883",8,8,1331,16,1919,9,"AA","N3JFAA",115,"ORD",211,1739,13,31
"44884",8,8,1339,-1,1937,4,"UA","N17233",1175,"ORD",212,1739,13,39
