"","year","month","day","dep_time","dep_delay","arr_time","arr_delay","carrier","tailnum","flight","origin","dest","air_time","distance","hour","minute"
"44975",2014,8,9,608,-2,1208,3,"UA","N37462",1556,"PDX","ORD",212,1739,6,8
"44976",2014,8,9,620,-5,828,-17,"OO","N215AG",3460,"PDX","ONT",115,838,6,20
"44977",2014,8,9,627,-13,853,-12,"AS","N705AS",232,"PDX","SAN",126,933,6,27
"44978",2014,8,9,633,3,1409,4,"DL","N816DN",1156,"PDX","ATL",258,2172,6,33
"44979",2014,8,9,636,-4,915,8,"AS","N788AS",558,"PDX","LAX",122,834,6,36
"44980",2014,8,9,636,-4,847,-8,"OO","N219AG",3456,"PDX","BUR",114,817,6,36
"44981",2014,8,9,643,3,1237,2,"WN","N719SW",3068,"PDX","MDW",221,1751,6,43
"44982",2014,8,9,651,-9,734,-20,"OO","N689CA",4532,"PDX","SEA",26,129,6,51
"44983",2014,8,9,655,-5,919,-7,"AS","N611AS",582,"PDX","SNA",129,859,6,55
"44984",2014,8,9,658,8,1242,-3,"WN","N725SW",2966,"PDX","AUS",210,1715,6,58
"44985",2014,8,9,659,-6,1311,16,"AA","N3FBAA",86,"PDX","ORD",220,1739,6,59
"44986",2014,8,9,659,-1,1523,12,"DL","N3732J",400,"PDX","JFK",297,2454,6,59
"44987",2014,8,9,703,-2,1230,5,"WN","N391SW",2651,"PDX","MCI",182,1482,7,3
"44988",2014,8,9,709,-6,943,-27,"AS","N508AS",833,"PDX","HNL",318,2603,7,9
"44989",2014,8,9,709,4,914,-11,"WN","N8618N",2904,"PDX","LAS",106,763,7,9
"44990",2014,8,9,714,24,855,15,"VX","N838VA",805,"PDX","SFO",84,550,7,14
"44991",2014,8,9,715,-5,932,-10,"B6","N635JB",1121,"PDX","LGB",120,846,7,15
"44992",2014,8,9,723,-3,807,-13,"OO","N562SW",5379,"PDX","SEA",32,129,7,23
"44993",2014,8,9,740,5,902,2,"WN","N633SW",2876,"PDX","SMF",70,479,7,40
"44994",2014,8,9,753,3,1344,9,"AA","N439AA",1220,"PDX","DFW",202,1616,7,53
"44995",2014,8,9,758,-7,1010,-4,"AS","N592AS",626,"PDX","LAS",107,763,7,58
"44996",2014,8,9,803,-2,1027,2,"WN","N490WN",2259,"PDX","SAN",130,933,8,3
"44997",2014,8,9,805,0,958,8,"WN","N243WN",1921,"PDX","OAK",94,543,8,5
"44998",2014,8,9,809,9,1037,17,"AS","N713AS",568,"PDX","LAX",125,834,8,9
"44999",2014,8,9,821,-5,1419,-2,"UA","N496UA",722,"PDX","ORD",211,1739,8,21
"45000",2014,8,9,828,58,1014,48,"AS","N767AS",244,"PDX","SFO",86,550,8,28
"45001",2014,8,9,828,8,1629,2,"US","N178US",669,"PDX","PHL",286,2406,8,28
"45002",2014,8,9,831,-9,1110,-19,"AS","N583AS",863,"PDX","OGG",315,2562,8,31
"45003",2014,8,9,856,1,1131,3,"US","N150UW",895,"PDX","PHX",136,1009,8,56
"45004",2014,8,9,910,15,1655,20,"DL","N371DA",902,"PDX","ATL",261,2172,9,10
"45005",2014,8,9,918,138,1431,138,"DL","N961DN",1345,"PDX","MSP",174,1426,9,18
"45006",2014,8,9,920,0,1747,2,"AS","N468AS",30,"PDX","BOS",313,2537,9,20
"45007",2014,8,9,927,2,1458,-16,"AS","N546AS",654,"PDX","DFW",196,1616,9,27
"45008",2014,8,9,927,-8,1209,-16,"OO","N218AG",3466,"PDX","TUS",148,1119,9,27
"45009",2014,8,9,935,-7,1214,4,"OO","N763SK",6518,"PDX","LAX",131,834,9,35
"45010",2014,8,9,938,-7,1729,-11,"AS","N563AS",764,"PDX","DCA",277,2350,9,38
"45011",2014,8,9,940,-5,1215,-10,"AS","N706AS",131,"PDX","ANC",196,1542,9,40
"45012",2014,8,9,943,-7,1232,-7,"OO","N224AG",3492,"PDX","SLC",88,630,9,43
"45013",2014,8,9,948,1,1041,14,"OO","N586SW",5344,"PDX","EUG",29,106,9,48
"45014",2014,8,9,953,3,1737,2,"AS","N413AS",752,"PDX","ATL",262,2172,9,53
"45015",2014,8,9,954,-1,1038,-12,"OO","N689CA",4457,"PDX","SEA",26,129,9,54
"45016",2014,8,9,957,-7,1336,3,"F9","N908FR",788,"PDX","DEN",137,991,9,57
"45017",2014,8,9,1005,0,1148,-7,"WN","N7814B",3320,"PDX","SJC",85,569,10,5
"45018",2014,8,9,1009,-6,1248,-11,"DL","N321NB",1598,"PDX","SLC",85,630,10,9
"45019",2014,8,9,1020,0,1615,0,"WN","N943WN",3005,"PDX","MDW",224,1751,10,20
"45020",2014,8,9,1026,-4,1630,10,"AS","N619AS",686,"PDX","ORD",210,1739,10,26
"45021",2014,8,9,1039,-1,1324,-11,"HA","N384HA",25,"PDX","HNL",324,2603,10,39
"45022",2014,8,9,1045,5,1839,-6,"WN","N960WN",4555,"PDX","BWI",277,2358,10,45
"45023",2014,8,9,1051,-1,1147,-4,"OO","N562SW",5397,"PDX","SEA",33,129,10,51
"45024",2014,8,9,1058,-2,1322,1,"AS","N513AS",564,"PDX","LAX",118,834,10,58
"45025",2014,8,9,1107,21,1254,10,"OO","N956SW",5196,"PDX","SFO",89,550,11,7
"45026",2014,8,9,1115,10,1237,7,"WN","N697SW",4748,"PDX","SMF",69,479,11,15
"45027",2014,8,9,1130,5,1644,11,"DL","N372NW",2200,"PDX","MSP",179,1426,11,30
"45028",2014,8,9,1131,6,1400,0,"US","N762US",634,"PDX","PHX",134,1009,11,31
"45029",2014,8,9,1138,3,1746,26,"AA","N514AA",1505,"PDX","DFW",226,1616,11,38
"45030",2014,8,9,1144,-6,1416,-19,"AS","N559AS",809,"PDX","OGG",318,2562,11,44
"45031",2014,8,9,1149,19,1414,19,"AS","N558AS",572,"PDX","SAN",131,933,11,49
"45032",2014,8,9,1150,0,1406,6,"WN","N8634A",1267,"PDX","LAS",111,763,11,50
"45033",2014,8,9,1154,-1,1426,-9,"WN","N254WN",4299,"PDX","PHX",137,1009,11,54
"45034",2014,8,9,1220,0,1355,-10,"WN","N253WN",4412,"PDX","OAK",81,543,12,20
"45035",2014,8,9,1220,0,1436,5,"OO","N215AG",3454,"PDX","BUR",112,817,12,20
"45036",2014,8,9,1224,-1,1431,-4,"OO","N219AG",3470,"PDX","SBA",110,784,12,24
"45037",2014,8,9,1224,23,1314,29,"OO","N234SW",5325,"PDX","RDM",32,116,12,24
"45038",2014,8,9,1225,-5,1510,0,"AS","N519AS",137,"PDX","ANC",205,1542,12,25
"45039",2014,8,9,1236,44,1858,57,"UA","N425UA",507,"PDX","IAH",233,1825,12,36
"45040",2014,8,9,1247,23,1431,7,"UA","N35204",1574,"PDX","SFO",83,550,12,47
"45041",2014,8,9,1253,-7,1343,-11,"OO","N689CA",4489,"PDX","SEA",26,129,12,53
"45042",2014,8,9,1304,19,1744,79,"WN","N8617E",4243,"PDX","DEN",207,991,13,4
"45043",2014,8,9,1306,-9,1900,-10,"AA","N3BLAA",115,"PDX","ORD",209,1739,13,6
"45044",2014,8,9,1308,4,1738,69,"F9","N210FR",790,"PDX","DEN",185,991,13,8
"45045",2014,8,9,1309,-6,1450,-13,"AS","N612AS",388,"PDX","SFO",82,550,13,9
"45046",2014,8,9,1320,-10,1605,-9,"DL","N360NB",1208,"PDX","SLC",91,630,13,20
"45047",2014,8,9,1321,21,1448,23,"WN","N616SW",4333,"PDX","SMF",72,479,13,21
"45048",2014,8,9,1322,2,1504,-11,"UA","N53442",1552,"PDX","SFO",81,550,13,22
"45049",2014,8,9,1327,-3,1917,-18,"WN","N8612K",117,"PDX","MDW",217,1751,13,27
"45050",2014,8,9,1332,0,1847,2,"DL","N929DN",2164,"PDX","MSP",176,1426,13,32
"45051",2014,8,9,1346,-1,1606,-3,"B6","N658JB",1521,"PDX","LGB",122,846,13,46
"45052",2014,8,9,1353,-7,1610,-10,"AS","N592AS",570,"PDX","LAX",119,834,13,53
"45053",2014,8,9,1358,2,1950,1,"UA","N39415",1273,"PDX","ORD",206,1739,13,58
"45054",2014,8,9,1416,-4,1708,28,"WN","N277WN",4346,"PDX","SAN",126,933,14,16
"45055",2014,8,9,1418,8,2033,13,"WN","N227WN",4015,"PDX","HOU",240,1843,14,18
"45056",2014,8,9,1509,-4,1838,-7,"UA","N27724",1558,"PDX","DEN",133,991,15,9
"45057",2014,8,9,1510,0,1808,10,"AS","N556AS",714,"PDX","SLC",95,630,15,10
"45058",2014,8,9,1521,11,1752,7,"WN","N740SW",3155,"PDX","PHX",138,1009,15,21
"45059",2014,8,9,1523,13,1804,17,"US","N571UW",2027,"PDX","PHX",144,1009,15,23
"45060",2014,8,9,1531,-3,1801,-4,"OO","N472CA",6235,"PDX","LAX",121,834,15,31
"45061",2014,8,9,1533,73,2112,62,"AA","N4XXAA",225,"PDX","DFW",204,1616,15,33
"45062",2014,8,9,1543,13,2123,8,"AA","N4XVAA",157,"PDX","DFW",204,1616,15,43
"45063",2014,8,9,1548,53,1921,46,"WN","N490WN",2902,"PDX","ABQ",141,1111,15,48
"45064",2014,8,9,1556,-4,1639,-13,"OO","N802SK",4500,"PDX","SEA",24,129,15,56
"45065",2014,8,9,1616,16,1829,6,"AS","N615AS",584,"PDX","SNA",120,859,16,16
"45066",2014,8,9,1618,55,1718,71,"OO","N584SW",5403,"PDX","RDM",32,116,16,18
"45067",2014,8,9,1626,-4,2131,-2,"DL","N675DL",1073,"PDX","MSP",173,1426,16,26
"45068",2014,8,9,1626,-4,1916,3,"DL","N353NB",1194,"PDX","SLC",91,630,16,26
"45069",2014,8,9,1628,5,1806,-2,"OO","N789SK",5212,"PDX","SFO",79,550,16,28
"45070",2014,8,9,1630,0,1843,-9,"OO","N218AG",3478,"PDX","LGB",119,846,16,30
"45071",2014,8,9,1634,4,1835,-5,"WN","N555LV",122,"PDX","LAS",108,763,16,34
"45072",2014,8,9,1640,-10,1842,-17,"AS","N607AS",620,"PDX","LAS",105,763,16,40
"45073",2014,8,9,1719,9,2004,9,"WN","N7730A",4827,"PDX","SLC",92,630,17,19
"45074",2014,8,9,1731,-4,1911,-9,"WN","N8637A",4208,"PDX","OAK",86,543,17,31
"45075",2014,8,9,1759,-1,2036,1,"US","N197UW",549,"PDX","PHX",137,1009,17,59
"45076",2014,8,9,1821,1,1940,-10,"WN","N7812G",4146,"PDX","SMF",67,479,18,21
"45077",2014,8,9,1829,19,2044,13,"B6","N517JB",1621,"PDX","LGB",115,846,18,29
"45078",2014,8,9,1830,0,2041,1,"WN","N7751A",2593,"PDX","LAS",107,763,18,30
"45079",2014,8,9,1841,196,2021,191,"WN","N216WR",4616,"PDX","OAK",84,543,18,41
"45080",2014,8,9,1844,29,2114,24,"WN","N270WN",2890,"PDX","PHX",136,1009,18,44
"45081",2014,8,9,1846,61,2103,55,"AS","N558AS",562,"PDX","LAX",116,834,18,46
"45082",2014,8,9,1852,-8,1936,-16,"OO","N802SK",4528,"PDX","SEA",26,129,18,52
"45083",2014,8,9,1918,13,2051,1,"WN","N923WN",2716,"PDX","SJC",82,569,19,18
"45084",2014,8,9,1918,46,2109,39,"UA","N16703",1210,"PDX","SFO",84,550,19,18
"45085",2014,8,9,1946,-9,2137,-2,"AS","N569AS",404,"PDX","SJC",87,569,19,46
"45086",2014,8,9,1953,-2,2033,-2,"OO","N584SW",5331,"PDX","EUG",28,106,19,53
"45087",2014,8,9,2022,87,2214,77,"AS","N618AS",386,"PDX","SFO",86,550,20,22
"45088",2014,8,9,2023,-2,2319,19,"US","N678AW",611,"PDX","PHX",136,1009,20,23
"45089",2014,8,9,2024,-1,2300,-5,"AS","N508AS",640,"PDX","PHX",136,1009,20,24
"45090",2014,8,9,2027,49,2356,53,"F9","N210FR",794,"PDX","DEN",127,991,20,27
"45091",2014,8,9,2030,-5,2241,-4,"AS","N619AS",624,"PDX","LAS",109,763,20,30
"45092",2014,8,9,2051,16,47,37,"WN","N931WN",103,"PDX","DEN",132,991,20,51
"45093",2014,8,9,2052,-3,2313,-6,"AS","N565AS",598,"PDX","SAN",127,933,20,52
"45094",2014,8,9,2058,-5,504,-2,"B6","N708JB",1206,"PDX","JFK",286,2454,20,58
"45095",2014,8,9,2105,-5,2342,-17,"AS","N587AS",145,"PDX","FAI",204,1640,21,5
"45096",2014,8,9,2120,-5,2307,-20,"AS","N592AS",384,"PDX","SFO",88,550,21,20
"45097",2014,8,9,2137,72,2336,59,"OO","N225AG",3464,"PDX","ONT",109,838,21,37
"45098",2014,8,9,2156,0,600,-2,"UA","N13248",1195,"PDX","EWR",287,2434,21,56
"45099",2014,8,9,2158,-2,2239,-7,"AS","N546AS",421,"PDX","SEA",26,129,21,58
"45100",2014,8,9,2213,-2,602,1,"US","N104UW",1930,"PDX","CLT",270,2282,22,13
"45101",2014,8,9,2215,-5,2253,-7,"OO","N584SW",5440,"PDX","RDM",29,116,22,15
"45102",2014,8,9,2239,14,116,4,"AS","N705AS",143,"PDX","ANC",203,1542,22,39
"45103",2014,8,9,2250,-5,654,-12,"B6","N612JB",96,"PDX","BOS",293,2537,22,50
"45104",2014,8,9,2304,-11,616,-5,"DL","N371NW",394,"PDX","DTW",234,1953,23,4
"45105",2014,8,9,2320,-1,501,-4,"UA","N14704",1152,"PDX","ORD",205,1739,23,20
"45106",2014,8,9,2329,49,703,47,"DL","N808DN",503,"PDX","ATL",257,2172,23,29
"45107",2014,8,10,9,10,600,4,"UA","N72405",1609,"PDX","IAH",216,1825,0,9
"45108",2014,8,10,517,-3,745,-9,"US","N540UW",425,"PDX","PHX",131,1009,5,17
"45109",2014,8,10,528,-2,905,2,"UA","N38451",1610,"PDX","DEN",135,991,5,28
"45110",2014,8,10,539,-1,915,0,"WN","N8323C",4071,"PDX","DEN",133,991,5,39
"45111",2014,8,10,543,3,1146,-5,"UA","N69830",1410,"PDX","IAH",227,1825,5,43
"45112",2014,8,10,550,0,1409,-5,"UA","N26226",1082,"PDX","EWR",295,2434,5,50
"45113",2014,8,10,554,-6,1129,-16,"AA","N436AA",1534,"PDX","DFW",196,1616,5,54
"45114",2014,8,10,554,-1,735,-16,"UA","N435UA",302,"PDX","SFO",85,550,5,54
"45115",2014,8,10,600,0,748,3,"AS","N518AS",406,"PDX","SJC",90,569,6,0
"45116",2014,8,10,601,1,853,7,"DL","N343NW",1831,"PDX","SLC",89,630,6,1
"45117",2014,8,10,604,-1,1400,0,"UA","N68802",1207,"PDX","IAD",278,2327,6,4
"45118",2014,8,10,604,-6,1205,2,"UA","N846UA",646,"PDX","ORD",213,1739,6,4
"45119",2014,8,10,608,-7,944,2,"F9","N206FR",796,"PDX","DEN",139,991,6,8
"45120",2014,8,10,626,-4,1404,-3,"DL","N824DN",1156,"PDX","ATL",261,2172,6,26
"45121",2014,8,10,628,-2,1230,0,"WN","N8640D",203,"PDX","MDW",230,1751,6,28
"45122",2014,8,10,638,-2,848,-7,"OO","N215AG",3456,"PDX","BUR",115,817,6,38
"45123",2014,8,10,639,-1,905,0,"AS","N423AS",232,"PDX","SAN",130,933,6,39
"45124",2014,8,10,652,-8,831,-14,"VX","N853VA",84,"PDX","SFO",84,550,6,52
"45125",2014,8,10,654,-6,1518,6,"DL","N3762Y",400,"PDX","JFK",296,2454,6,54
"45126",2014,8,10,654,-6,739,-15,"OO","N813SK",4532,"PDX","SEA",26,129,6,54
"45127",2014,8,10,655,-5,1212,-2,"DL","N938DN",1345,"PDX","MSP",180,1426,6,55
"45128",2014,8,10,656,-4,927,1,"AS","N615AS",582,"PDX","SNA",131,859,6,56
"45129",2014,8,10,705,0,1313,18,"AA","N3CJAA",86,"PDX","ORD",223,1739,7,5
"45130",2014,8,10,706,-9,1034,-9,"UA","N529UA",789,"PDX","DEN",131,991,7,6
"45131",2014,8,10,711,-4,959,-11,"AS","N587AS",833,"PDX","HNL",328,2603,7,11
"45132",2014,8,10,712,-3,857,-13,"WN","N640SW",159,"PDX","SJC",94,569,7,12
"45133",2014,8,10,713,-7,935,-7,"B6","N580JB",1121,"PDX","LGB",122,846,7,13
"45134",2014,8,10,715,-5,1239,-1,"WN","N226WN",826,"PDX","MCI",185,1482,7,15
"45135",2014,8,10,721,-5,816,-4,"OO","N584SW",5379,"PDX","SEA",34,129,7,21
"45136",2014,8,10,739,-1,1007,2,"WN","N957WN",437,"PDX","SAN",129,933,7,39
"45137",2014,8,10,752,2,1336,1,"AA","N528AA",1220,"PDX","DFW",199,1616,7,52
"45138",2014,8,10,758,-2,1017,-2,"AS","N552AS",568,"PDX","LAX",115,834,7,58
"45139",2014,8,10,800,-5,1012,-2,"AS","N563AS",626,"PDX","LAS",108,763,8,0
"45140",2014,8,10,817,-3,1632,5,"US","N569UW",669,"PDX","PHL",296,2406,8,17
"45141",2014,8,10,821,-9,1413,-12,"UA","N456UA",722,"PDX","ORD",216,1739,8,21
"45142",2014,8,10,827,57,1015,49,"AS","N767AS",244,"PDX","SFO",88,550,8,27
"45143",2014,8,10,850,-5,1640,1,"DL","N341NW",902,"PDX","ATL",268,2172,8,50
"45144",2014,8,10,853,-2,1128,0,"US","N648AW",507,"PDX","PHX",136,1009,8,53
"45145",2014,8,10,917,-3,1748,3,"AS","N459AS",30,"PDX","BOS",302,2537,9,17
"45146",2014,8,10,922,-3,1458,-16,"AS","N556AS",654,"PDX","DFW",196,1616,9,22
"45147",2014,8,10,927,-3,1116,1,"WN","N267WN",868,"PDX","OAK",87,543,9,27
"45148",2014,8,10,932,-3,1206,-19,"OO","N223AG",3466,"PDX","TUS",143,1119,9,32
"45149",2014,8,10,937,-8,1211,-14,"AS","N760AS",131,"PDX","ANC",200,1542,9,37
"45150",2014,8,10,939,-3,1205,-10,"OO","N980SW",6518,"PDX","LAX",121,834,9,39
"45151",2014,8,10,941,-4,1734,-6,"AS","N525AS",764,"PDX","DCA",279,2350,9,41
"45152",2014,8,10,944,-6,1234,-5,"OO","N225AG",3492,"PDX","SLC",92,630,9,44
"45153",2014,8,10,950,-5,1033,-17,"OO","N813SK",4457,"PDX","SEA",25,129,9,50
"45154",2014,8,10,951,1,1742,7,"AS","N468AS",752,"PDX","ATL",264,2172,9,51
"45155",2014,8,10,954,-10,1326,-7,"F9","N934FR",788,"PDX","DEN",133,991,9,54
"45156",2014,8,10,1006,19,1043,16,"OO","N562SW",5344,"PDX","EUG",26,106,10,6
"45157",2014,8,10,1012,-3,1303,4,"DL","N330NB",1598,"PDX","SLC",90,630,10,12
"45158",2014,8,10,1015,-5,1245,0,"AS","N611AS",580,"PDX","SNA",130,859,10,15
"45159",2014,8,10,1023,-7,1633,13,"AS","N613AS",686,"PDX","ORD",222,1739,10,23
"45160",2014,8,10,1029,-1,1216,1,"WN","N714CB",14,"PDX","SJC",90,569,10,29
"45161",2014,8,10,1033,-7,1332,-3,"HA","N382HA",25,"PDX","HNL",324,2603,10,33
"45162",2014,8,10,1035,1,1637,8,"UA","N76516",1209,"PDX","ORD",218,1739,10,35
"45163",2014,8,10,1047,-5,1146,-5,"OO","N584SW",5397,"PDX","SEA",34,129,10,47
"45164",2014,8,10,1054,-6,1316,-5,"AS","N508AS",564,"PDX","LAX",119,834,10,54
"45165",2014,8,10,1055,-10,1922,3,"B6","N623JB",296,"PDX","BOS",306,2537,10,55
"45166",2014,8,10,1101,6,1302,20,"AS","N607AS",380,"PDX","SFO",87,550,11,1
"45167",2014,8,10,1108,4,1302,0,"OO","N824AS",5197,"PDX","SFO",88,550,11,8
"45168",2014,8,10,1111,6,1236,6,"WN","N652SW",210,"PDX","SMF",71,479,11,11
"45169",2014,8,10,1112,-3,1440,-10,"WN","N464WN",153,"PDX","DEN",133,991,11,12
"45170",2014,8,10,1121,-4,1642,7,"DL","N345NW",2200,"PDX","MSP",186,1426,11,21
"45171",2014,8,10,1121,-4,1358,-2,"US","N808AW",634,"PDX","PHX",140,1009,11,21
"45172",2014,8,10,1125,-10,1755,35,"AA","N4XVAA",1505,"PDX","DFW",242,1616,11,25
"45173",2014,8,10,1128,-2,1350,-5,"AS","N518AS",572,"PDX","SAN",130,933,11,28
"45174",2014,8,10,1140,0,1744,9,"WN","N201LV",498,"PDX","MDW",229,1751,11,40
"45175",2014,8,10,1146,51,1926,47,"DL","N172DZ",716,"PDX","ATL",259,2172,11,46
"45176",2014,8,10,1148,-2,1453,18,"AS","N594AS",809,"PDX","OGG",330,2562,11,48
"45177",2014,8,10,1148,8,1405,15,"WN","N8612K",571,"PDX","LAS",114,763,11,48
"45178",2014,8,10,1153,8,1332,7,"WN","N256WN",3400,"PDX","OAK",84,543,11,53
"45179",2014,8,10,1157,-4,1240,-5,"OO","N562SW",5325,"PDX","RDM",31,116,11,57
"45180",2014,8,10,1211,-4,2044,19,"DL","N381DN",403,"PDX","JFK",314,2454,12,11
"45181",2014,8,10,1211,-9,1421,-10,"OO","N215AG",3454,"PDX","BUR",118,817,12,11
"45182",2014,8,10,1216,21,1446,16,"WN","N724SW",2976,"PDX","PHX",136,1009,12,16
"45183",2014,8,10,1216,-3,1354,-25,"UA","N33203",1215,"PDX","SFO",83,550,12,16
"45184",2014,8,10,1245,49,1852,45,"UA","N53441",1173,"PDX","IAH",231,1825,12,45
"45185",2014,8,10,1253,28,1506,31,"OO","N227AG",3470,"PDX","SBA",116,784,12,53
"45186",2014,8,10,1254,-10,1628,-1,"F9","N220FR",790,"PDX","DEN",133,991,12,54
"45187",2014,8,10,1255,-5,1347,-7,"OO","N813SK",4489,"PDX","SEA",27,129,12,55
"45188",2014,8,10,1303,33,1525,15,"AS","N558AS",137,"PDX","ANC",188,1542,13,3
"45189",2014,8,10,1305,-10,1445,-18,"AS","N622AS",388,"PDX","SFO",87,550,13,5
"45190",2014,8,10,1311,-4,1919,9,"AA","N3GJAA",115,"PDX","ORD",218,1739,13,11
"45191",2014,8,10,1311,-8,1450,-25,"UA","N853UA",367,"PDX","SFO",88,550,13,11
"45192",2014,8,10,1312,-3,2118,8,"WN","N221WN",520,"PDX","BWI",290,2358,13,12
"45193",2014,8,10,1314,14,1457,12,"WN","N363SW",775,"PDX","SJC",88,569,13,14
"45194",2014,8,10,1332,2,1623,8,"DL","N661DN",1208,"PDX","SLC",91,630,13,32
"45195",2014,8,10,1338,6,1900,13,"DL","N903DA",2164,"PDX","MSP",180,1426,13,38
"45196",2014,8,10,1340,-7,1601,-8,"B6","N635JB",1521,"PDX","LGB",126,846,13,40
"45197",2014,8,10,1345,-1,1955,18,"UA","N468UA",679,"PDX","ORD",223,1739,13,45
"45198",2014,8,10,1346,-4,1513,-2,"WN","N7703A",1891,"PDX","SMF",72,479,13,46
"45199",2014,8,10,1358,-7,1956,-9,"WN","N8633A",893,"PDX","MDW",225,1751,13,58
"45200",2014,8,10,1400,0,1623,3,"AS","N563AS",570,"PDX","LAX",120,834,14,0
"45201",2014,8,10,1408,-2,2139,-14,"DL","N815DN",2497,"PDX","ATL",251,2172,14,8
"45202",2014,8,10,1425,5,2051,41,"AA","N4WVAA",225,"PDX","DFW",226,1616,14,25
"45203",2014,8,10,1439,220,1817,224,"OO","N507CA",4994,"PDX","DEN",141,991,14,39
"45204",2014,8,10,1440,-5,1813,3,"WN","N8321D",173,"PDX","DEN",134,991,14,40
"45205",2014,8,10,1440,0,1705,15,"WN","N8603F",4535,"PDX","LAS",112,763,14,40
"45206",2014,8,10,1500,0,1644,4,"WN","N246LV",2967,"PDX","OAK",89,543,15,0
"45207",2014,8,10,1503,-8,1831,-11,"UA","N493UA",550,"PDX","DEN",136,991,15,3
"45208",2014,8,10,1505,-5,1746,-1,"US","N657AW",494,"PDX","PHX",145,1009,15,5
"45209",2014,8,10,1506,-4,1754,-4,"AS","N644AS",714,"PDX","SLC",96,630,15,6
"45210",2014,8,10,1520,-3,1606,-1,"OO","N584SW",5439,"PDX","RDM",35,116,15,20
"45211",2014,8,10,1527,-7,1803,-2,"OO","N939SW",6235,"PDX","LAX",130,834,15,27
"45212",2014,8,10,1559,-1,1819,-4,"AS","N607AS",584,"PDX","SNA",126,859,15,59
"45213",2014,8,10,1606,-3,1655,-7,"OO","N563SW",5420,"PDX","SEA",32,129,16,6
"45214",2014,8,10,1613,0,1758,-8,"OO","N750SK",5212,"PDX","SFO",87,550,16,13
"45215",2014,8,10,1628,58,2311,116,"AA","N4XSAA",157,"PDX","DFW",216,1616,16,28
"45216",2014,8,10,1631,1,1813,-1,"AS","N611AS",402,"PDX","SJC",86,569,16,31
"45217",2014,8,10,1633,18,1757,17,"WN","N434WN",764,"PDX","SMF",71,479,16,33
"45218",2014,8,10,1651,1,1855,-4,"AS","N627AS",620,"PDX","LAS",108,763,16,51
"45219",2014,8,10,1654,24,1935,22,"DL","N347NB",1194,"PDX","SLC",83,630,16,54
"45220",2014,8,10,1655,-5,2211,5,"DL","N375NC",2090,"PDX","MSP",180,1426,16,55
"45221",2014,8,10,1700,70,2219,82,"DL","N3746H",1073,"PDX","MSP",177,1426,17,0
"45222",2014,8,10,1710,-5,2038,-7,"WN","N719SW",3105,"PDX","DEN",129,991,17,10
"45223",2014,8,10,1732,22,1911,21,"WN","N436WN",4625,"PDX","OAK",84,543,17,32
"45224",2014,8,10,1733,-12,2323,-12,"F9","N207FR",1080,"PDX","STL",213,1708,17,33
"45225",2014,8,10,1745,0,2006,-2,"AS","N518AS",562,"PDX","LAX",124,834,17,45
"45226",2014,8,10,1748,78,2013,81,"OO","N223AG",3478,"PDX","LGB",126,846,17,48
"45227",2014,8,10,1749,9,1932,7,"WN","N363SW",484,"PDX","SJC",90,569,17,49
"45228",2014,8,10,1751,6,2003,3,"OO","N215AG",3488,"PDX","BUR",117,817,17,51
"45229",2014,8,10,1755,0,2027,7,"WN","N288WN",2948,"PDX","SAN",136,933,17,55
"45230",2014,8,10,1800,0,2033,-2,"US","N539UW",549,"PDX","PHX",141,1009,18,0
"45231",2014,8,10,1801,-9,2025,-6,"B6","N563JB",1621,"PDX","LGB",125,846,18,1
"45232",2014,8,10,1809,9,2014,4,"WN","N760SW",3056,"PDX","LAS",110,763,18,9
"45233",2014,8,10,1821,-3,2109,1,"DL","N320US",952,"PDX","SLC",91,630,18,21
"45234",2014,8,10,1824,19,2031,7,"OO","N224AG",3462,"PDX","ONT",117,838,18,24
"45235",2014,8,10,1824,39,2200,41,"OO","N929SW",5233,"PDX","DEN",136,991,18,24
"45236",2014,8,10,1831,1,2017,2,"WN","N402WN",767,"PDX","OAK",89,543,18,31
"45237",2014,8,10,1832,0,2017,-12,"UA","N421UA",995,"PDX","SFO",90,550,18,32
"45238",2014,8,10,1852,-3,2040,-17,"AS","N556AS",386,"PDX","SFO",90,550,18,52
"45239",2014,8,10,1915,30,2034,24,"WN","N724SW",4455,"PDX","SMF",68,479,19,15
"45240",2014,8,10,1920,0,2018,5,"OO","N584SW",5305,"PDX","SEA",33,129,19,20
"45241",2014,8,10,1946,16,2221,16,"WN","N400WN",572,"PDX","PHX",142,1009,19,46
"45242",2014,8,10,1949,-6,2148,9,"AS","N531AS",404,"PDX","SJC",97,569,19,49
"45243",2014,8,10,1951,-4,2038,3,"OO","N563SW",5331,"PDX","EUG",31,106,19,51
"45244",2014,8,10,1954,-3,2149,-5,"UA","N411UA",416,"PDX","SFO",87,550,19,54
"45245",2014,8,10,2015,-10,2253,-12,"AS","N613AS",640,"PDX","PHX",139,1009,20,15
"45246",2014,8,10,2021,-4,2259,-1,"US","N650AW",630,"PDX","PHX",138,1009,20,21
"45247",2014,8,10,2022,-3,2239,2,"OO","N219AG",3464,"PDX","ONT",122,838,20,22
"45248",2014,8,10,2032,-3,2240,-5,"AS","N530AS",624,"PDX","LAS",113,763,20,32
"45249",2014,8,10,2044,-6,2319,9,"AS","N512AS",566,"PDX","LAX",121,834,20,44
"45250",2014,8,10,2054,76,19,76,"F9","N214FR",794,"PDX","DEN",127,991,20,54
